subscription_fact_key,customer_key,geography_key,plan_key,payment_method_key,tenure_cohort_key,churn_reason_key,tenure_months,monthly_charges,total_charges,is_new_customer_imputed_charges,churn_flag,churn_score,cltv,addon_service_count,avg_revenue_per_tenure_month,recency_tenure_months,frequency_addon_breadth,monetary_total_charges
3137,3137,1204,93,3,2,21,17,19.9,323.15,0,0,70,2093,0,19.008823529411764,17,0,323.15
3138,3138,757,335,2,1,21,3,107.95,318.6,0,0,70,5653,5,106.2,3,5,318.6
3139,3139,1205,75,3,1,21,2,83.8,163.7,0,0,53,2885,2,81.85,2,2,163.7
3140,3140,758,345,4,5,21,51,56.4,2928.5,0,0,62,4380,4,57.42156862745098,51,4,2928.5
3141,3141,983,49,1,1,21,6,20.1,100.35,0,0,42,5874,0,16.724999999999998,6,0,100.35
3142,3142,1159,16,2,1,21,3,94.9,273.2,0,0,58,2330,2,91.06666666666666,3,2,273.2
3143,3143,1160,15,2,2,21,17,94.2,1608.15,0,0,54,4425,2,94.59705882352942,17,2,1608.15
3144,3144,984,199,2,3,21,30,49.9,1441.95,0,0,45,3712,0,48.065000000000005,30,0,1441.95
3145,3145,1206,779,2,3,21,31,71.05,2168.15,0,0,37,4443,3,69.94032258064516,31,3,2168.15
3146,3146,759,594,3,4,21,45,81.65,3618.7,0,0,41,5937,5,80.41555555555556,45,5,3618.7
3147,3147,1207,408,3,6,21,64,89.45,5692.65,0,0,67,5519,3,88.94765625,64,3,5692.65
3148,3148,20,84,2,6,21,61,99.0,5969.3,0,0,20,5177,3,97.85737704918033,61,3,5969.3
3149,3149,760,8,1,1,21,1,19.05,19.05,0,0,59,5279,0,19.05,1,0,19.05
3150,3150,985,404,3,6,21,72,114.45,8100.55,0,0,32,4700,6,112.50763888888889,72,6,8100.55
3151,3151,1208,29,1,1,21,7,44.25,313.45,0,0,58,5014,0,44.778571428571425,7,0,313.45
3152,3152,1209,154,3,6,21,66,90.55,6130.95,0,0,38,4958,3,92.89318181818182,66,3,6130.95
3153,3153,1210,69,3,4,21,40,20.4,745.3,0,0,72,5918,0,18.6325,40,0,745.3
3154,3154,1211,780,3,2,21,16,71.4,1212.1,0,0,39,3360,3,75.75625,16,3,1212.1
3155,3155,1212,305,4,6,21,67,24.85,1583.5,0,0,51,4833,0,23.634328358208954,67,0,1583.5
3156,3156,1213,172,3,4,21,41,104.45,4162.05,0,0,65,2719,5,101.51341463414634,41,5,4162.05
3157,3157,986,460,4,5,21,56,19.8,1119.9,0,0,59,4681,0,19.998214285714287,56,0,1119.9
3158,3158,987,383,3,6,21,72,116.45,8013.55,0,0,20,5567,6,111.29930555555556,72,6,8013.55
3159,3159,1214,49,4,5,21,54,20.05,1102.4,0,0,40,4212,0,20.414814814814818,54,0,1102.4
3160,3160,23,91,2,5,21,52,110.75,5832.0,0,0,46,4993,5,112.15384615384616,52,5,5832.0
3161,3161,761,781,3,5,21,50,89.7,4304.5,0,0,45,5306,3,86.09,50,3,4304.5
3162,3162,1161,521,4,3,21,27,48.7,1421.75,0,0,30,3560,1,52.657407407407405,27,1,1421.75
3163,3163,1215,438,3,6,21,72,96.6,6827.5,0,0,78,5153,4,94.82638888888889,72,4,6827.5
3164,3164,1216,782,4,6,21,62,74.3,4698.05,0,0,77,5974,4,75.775,62,4,4698.05
3165,3165,988,166,2,1,21,12,54.3,654.5,0,0,63,3854,2,54.541666666666664,12,2,654.5
3166,3166,25,713,3,4,21,44,74.85,3268.05,0,0,71,3253,4,74.27386363636364,44,4,3268.05
3167,3167,1217,783,3,5,21,54,79.95,4362.05,0,0,48,4387,2,80.77870370370371,54,2,4362.05
3168,3168,762,49,3,6,21,68,20.05,1386.9,0,0,63,5740,0,20.39558823529412,68,0,1386.9
3169,3169,763,8,1,2,21,20,19.4,415.4,0,0,32,4958,0,20.77,20,0,415.4
3170,3170,989,784,3,5,21,50,54.9,2614.1,0,0,41,4322,1,52.282,50,1,2614.1
3171,3171,1162,322,4,5,21,58,24.45,1513.6,0,0,38,6490,0,26.096551724137928,58,0,1513.6
3172,3172,26,141,3,3,21,35,89.65,3161.6,0,0,34,2622,2,90.33142857142857,35,2,3161.6
3173,3173,764,29,2,1,21,2,45.4,80.95,0,0,45,4964,0,40.475,2,0,80.95
3174,3174,1218,664,1,6,21,63,75.7,4676.7,0,0,62,5113,4,74.23333333333333,63,4,4676.7
3175,3175,27,104,4,5,21,58,110.65,6526.65,0,0,55,4761,5,112.52844827586206,58,5,6526.65
3176,3176,990,167,1,3,21,27,20.55,583.3,0,0,31,2269,0,21.6037037037037,27,0,583.3
3177,3177,1219,383,4,6,21,71,115.15,8078.1,0,0,24,4144,6,113.77605633802817,71,6,8078.1
3178,3178,1163,785,4,6,21,63,58.55,3503.5,0,0,63,6312,2,55.611111111111114,63,2,3503.5
3179,3179,28,78,3,6,21,71,93.25,6669.45,0,0,63,6035,3,93.93591549295775,71,3,6669.45
3180,3180,1220,460,3,6,21,68,19.35,1292.65,0,0,27,6303,0,19.009558823529414,68,0,1292.65
3181,3181,29,46,1,1,21,1,48.75,48.75,0,0,58,5068,1,48.75,1,1,48.75
3182,3182,1221,122,2,6,21,65,109.05,7108.2,0,0,29,5692,5,109.35692307692307,65,5,7108.2
3183,3183,765,322,3,6,21,72,25.0,1802.55,0,0,69,4055,0,25.035416666666666,72,0,1802.55
3184,3184,1222,685,4,3,21,28,54.9,1505.15,0,0,26,2885,1,53.75535714285714,28,1,1505.15
3185,3185,30,305,4,6,21,72,24.75,1859.1,0,0,71,4185,0,25.820833333333333,72,0,1859.1
3186,3186,766,786,2,1,21,2,91.15,168.5,0,0,52,2686,3,84.25,2,3,168.5
3187,3187,1223,107,2,5,21,60,104.35,6339.45,0,0,73,4040,4,105.6575,60,4,6339.45
3188,3188,991,146,2,3,21,26,66.05,1652.4,0,0,43,3225,2,63.55384615384616,26,2,1652.4
3189,3189,32,437,4,6,21,68,92.2,6392.85,0,0,43,4451,6,94.0125,68,6,6392.85
3190,3190,767,92,3,4,21,42,105.2,4599.15,0,0,36,5573,4,109.50357142857142,42,4,4599.15
3191,3191,1224,460,3,5,21,57,19.6,1134.25,0,0,77,6064,0,19.899122807017545,57,0,1134.25
3192,3192,1164,10,2,5,21,54,30.4,1621.35,0,0,78,4778,1,30.025,54,1,1621.35
3193,3193,34,570,1,4,21,44,61.5,2722.2,0,0,21,2059,3,61.86818181818182,44,3,2722.2
3194,3194,1165,787,3,4,21,42,69.4,3058.3,0,0,36,4701,3,72.81666666666668,42,3,3058.3
3195,3195,35,305,3,6,21,72,24.75,1769.6,0,0,67,6232,0,24.577777777777776,72,0,1769.6
3196,3196,992,331,1,6,21,71,91.05,6293.75,0,0,39,4644,6,88.6443661971831,71,6,6293.75
3197,3197,768,269,4,2,21,23,73.65,1642.75,0,0,61,2590,3,71.42391304347827,23,3,1642.75
3198,3198,1225,49,4,3,21,30,19.4,578.5,0,0,78,3986,0,19.283333333333335,30,0,578.5
3199,3199,1226,229,3,3,21,35,26.2,954.9,0,0,80,4419,0,27.282857142857143,35,0,954.9
3200,3200,1227,29,3,1,21,1,43.85,43.85,0,0,39,5913,0,43.85,1,0,43.85
3201,3201,993,2,1,2,21,22,69.7,1490.4,0,0,32,4838,0,67.74545454545455,22,0,1490.4
3202,3202,1228,450,1,1,21,7,38.55,280.0,0,0,70,3345,3,40.0,7,3,280.0
3203,3203,37,491,1,3,21,36,53.1,1901.25,0,0,40,2751,5,52.8125,36,5,1901.25
3204,3204,1166,8,1,3,21,34,20.65,716.4,0,0,74,5099,0,21.070588235294117,34,0,716.4
3205,3205,1229,718,4,6,21,72,64.45,4720.0,0,0,74,6330,3,65.55555555555556,72,3,4720.0
3206,3206,769,305,4,3,21,36,25.1,930.95,0,0,45,3040,0,25.859722222222224,36,0,930.95
3207,3207,770,728,4,6,21,71,95.15,6770.85,0,0,41,5647,4,95.36408450704226,71,4,6770.85
3208,3208,1230,24,1,2,21,23,79.35,1835.3,0,0,50,3558,1,79.79565217391304,23,1,1835.3
3209,3209,994,32,3,2,21,17,96.65,1588.25,0,0,37,5228,3,93.42647058823529,17,3,1588.25
3210,3210,38,186,2,1,21,1,75.5,75.5,0,0,43,2954,4,75.5,1,4,75.5
3211,3211,1231,49,1,1,21,12,19.7,258.35,0,0,24,5104,0,21.52916666666667,12,0,258.35
3212,3212,771,49,4,6,21,72,20.5,1502.25,0,0,25,6302,0,20.864583333333332,72,0,1502.25
3213,3213,995,8,1,1,21,1,19.2,19.2,0,0,44,4629,0,19.2,1,0,19.2
3214,3214,1167,428,3,6,21,72,98.35,6929.4,0,0,73,6120,3,96.24166666666666,72,3,6929.4
3215,3215,39,81,3,5,21,60,74.35,4453.3,0,0,26,5100,0,74.22166666666666,60,0,4453.3
3216,3216,996,788,4,6,21,61,51.35,3244.4,0,0,55,4159,4,53.18688524590164,61,4,3244.4
3217,3217,40,27,1,1,21,6,45.65,323.45,0,0,40,4227,0,53.90833333333333,6,0,323.45
3218,3218,1232,49,3,6,21,72,20.3,1401.15,0,0,76,5265,0,19.460416666666667,72,0,1401.15
3219,3219,42,43,2,3,21,32,54.2,1739.6,0,0,43,4454,1,54.3625,32,1,1739.6
3220,3220,997,68,2,6,21,65,90.65,5931.0,0,0,70,6358,2,91.24615384615385,65,2,5931.0
3221,3221,772,734,3,4,21,45,50.9,2333.85,0,0,64,3937,3,51.86333333333333,45,3,2333.85
3222,3222,43,229,2,4,21,42,25.05,949.85,0,0,55,3756,0,22.61547619047619,42,0,949.85
3223,3223,44,22,2,1,21,8,74.85,572.45,0,0,40,5514,0,71.55625,8,0,572.45
3224,3224,998,49,1,3,21,32,20.5,696.8,0,0,50,3114,0,21.775,32,0,696.8
3225,3225,1233,754,1,2,21,22,63.55,1381.8,0,0,36,2136,3,62.809090909090905,22,3,1381.8
3226,3226,773,279,2,1,21,1,47.95,47.95,0,0,35,5092,1,47.95,1,1,47.95
3227,3227,1168,29,2,1,21,1,45.0,45.0,0,0,63,5669,0,45.0,1,0,45.0
3228,3228,774,68,2,5,21,54,90.05,4931.8,0,0,23,5232,2,91.32962962962964,54,2,4931.8
3229,3229,1234,322,4,1,21,4,25.3,116.95,0,0,63,3808,0,29.2375,4,0,116.95
3230,3230,1235,229,2,5,21,56,24.3,1261.7,0,0,33,5052,0,22.530357142857145,56,0,1261.7
3231,3231,775,789,2,4,21,45,75.95,3273.8,0,0,28,2185,4,72.75111111111111,45,4,3273.8
3232,3232,49,49,4,6,21,71,19.7,1415.85,0,0,52,5921,0,19.941549295774646,71,0,1415.85
3233,3233,1169,790,4,5,21,59,66.4,3958.2,0,0,64,6432,4,67.08813559322033,59,4,3958.2
3234,3234,1236,791,3,6,21,69,35.75,2492.25,0,0,32,4043,2,36.119565217391305,69,2,2492.25
3235,3235,776,93,1,2,21,19,18.8,279.2,0,0,43,2916,0,14.694736842105263,19,0,279.2
3236,3236,777,49,4,5,21,55,19.4,1083.0,0,0,23,5366,0,19.69090909090909,55,0,1083.0
3237,3237,1237,93,1,4,21,38,19.3,755.5,0,0,32,4705,0,19.88157894736842,38,0,755.5
3238,3238,999,525,4,4,21,47,67.45,3252.0,0,0,67,4074,3,69.19148936170212,47,3,3252.0
3239,3239,1170,460,1,4,21,46,20.1,936.85,0,0,24,3392,0,20.366304347826087,46,0,936.85
3240,3240,1171,792,4,6,21,65,58.9,3857.1,0,0,50,5657,3,59.339999999999996,65,3,3857.1
3241,3241,51,49,1,6,21,71,19.45,1378.45,0,0,63,5497,0,19.414788732394367,71,0,1378.45
3242,3242,52,793,2,5,21,52,50.5,2566.3,0,0,70,5185,4,49.35192307692308,52,4,2566.3
3243,3243,1172,229,1,1,21,6,25.1,171.0,0,0,31,5161,0,28.5,6,0,171.0
3244,3244,778,785,1,3,21,26,60.7,1597.4,0,0,68,2502,2,61.43846153846154,26,2,1597.4
3245,3245,779,180,2,4,21,48,99.0,4744.35,0,0,78,3061,3,98.840625,48,3,4744.35
3246,3246,1173,794,3,6,21,64,104.4,6721.6,0,0,33,5133,4,105.025,64,4,6721.6
3247,3247,1174,29,3,1,21,1,44.05,44.05,0,0,54,5925,0,44.05,1,0,44.05
3248,3248,1238,305,4,6,21,72,24.1,1734.65,0,0,23,4264,0,24.092361111111114,72,0,1734.65
3249,3249,1000,29,1,1,21,1,45.55,45.55,0,0,31,3173,0,45.55,1,0,45.55
3250,3250,1239,230,2,5,21,51,93.8,4539.35,0,0,20,5457,3,89.00686274509805,51,3,4539.35
3251,3251,53,49,3,4,21,41,19.7,804.25,0,0,52,2902,0,19.615853658536587,41,0,804.25
3252,3252,780,795,4,6,21,72,70.65,5011.15,0,0,75,5176,4,69.59930555555555,72,4,5011.15
3253,3253,781,642,4,4,21,43,86.45,3574.5,0,0,53,3110,5,83.12790697674419,43,5,3574.5
3254,3254,54,383,4,6,21,72,114.1,8086.4,0,0,61,4965,6,112.3111111111111,72,6,8086.4
3255,3255,782,670,4,4,21,47,95.2,4563.0,0,0,72,4977,2,97.08510638297872,47,2,4563.0
3256,3256,1240,331,4,6,21,72,88.55,6362.35,0,0,32,6468,6,88.36597222222223,72,6,6362.35
3257,3257,1241,69,4,1,21,3,20.75,67.1,0,0,30,2406,0,22.366666666666664,3,0,67.1
3258,3258,1242,168,3,3,21,26,44.65,1156.55,0,0,33,4512,3,44.482692307692304,26,3,1156.55
3259,3259,783,532,1,3,21,29,60.2,1834.15,0,0,76,5517,2,63.24655172413794,29,2,1834.15
3260,3260,56,432,3,3,21,27,55.45,1477.65,0,0,80,3616,2,54.72777777777778,27,2,1477.65
3261,3261,1243,796,4,2,21,24,70.3,1706.45,0,0,56,3359,4,71.10208333333334,24,4,1706.45
3262,3262,1244,797,3,6,21,67,60.4,3953.7,0,0,73,5356,3,59.01044776119403,67,3,3953.7
3263,3263,1245,798,3,2,21,23,55.8,1327.85,0,0,20,2499,2,57.73260869565217,23,2,1327.85
3264,3264,1246,88,1,2,21,14,31.1,419.7,0,0,55,3448,1,29.978571428571428,14,1,419.7
3265,3265,784,94,4,1,21,4,50.95,207.35,0,0,33,2104,3,51.8375,4,3,207.35
3266,3266,1247,799,2,2,21,16,69.1,1083.7,0,0,71,5172,3,67.73125,16,3,1083.7
3267,3267,1001,188,2,4,21,46,43.95,2007.85,0,0,47,4818,2,43.64891304347826,46,2,2007.85
3268,3268,1248,497,3,6,21,68,86.5,5882.75,0,0,45,4280,5,86.51102941176471,68,5,5882.75
3269,3269,1249,800,2,4,21,38,69.95,2657.55,0,0,39,5858,4,69.93552631578947,38,4,2657.55
3270,3270,59,37,4,2,21,17,90.95,1612.2,0,0,23,5687,3,94.83529411764707,17,3,1612.2
3271,3271,60,49,1,1,21,4,19.9,76.65,0,0,74,2347,0,19.1625,4,0,76.65
3272,3272,1250,93,2,1,21,12,20.15,260.7,0,0,38,4628,0,21.724999999999998,12,0,260.7
3273,3273,1175,437,4,6,21,72,90.6,6441.85,0,0,73,4528,6,89.4701388888889,72,6,6441.85
3274,3274,61,61,2,1,21,3,92.0,266.8,0,0,42,4345,2,88.93333333333334,3,2,266.8
3275,3275,1176,458,1,4,21,41,24.85,962.25,0,0,42,3089,0,23.46951219512195,41,0,962.25
3276,3276,1002,221,4,4,21,40,36.0,1382.9,0,0,38,5323,2,34.572500000000005,40,2,1382.9
3277,3277,1003,801,2,1,21,7,78.5,571.05,0,0,47,3601,5,81.57857142857142,7,5,571.05
3278,3278,1177,49,4,6,21,69,19.95,1399.35,0,0,59,4328,0,20.280434782608694,69,0,1399.35
3279,3279,785,93,1,1,21,7,20.65,150.0,0,0,27,2874,0,21.428571428571427,7,0,150.0
3280,3280,63,88,2,1,21,5,30.5,167.2,0,0,27,5973,1,33.44,5,1,167.2
3281,3281,1004,802,4,6,21,72,106.1,7657.4,0,0,34,5146,5,106.35277777777777,72,5,7657.4
3282,3282,64,167,3,4,21,44,20.5,865.05,0,0,59,3093,0,19.660227272727273,44,0,865.05
3283,3283,65,524,2,6,21,65,95.5,6153.85,0,0,35,6153,3,94.6746153846154,65,3,6153.85
3284,3284,1251,803,2,1,21,3,64.6,174.2,0,0,24,5277,2,58.06666666666666,3,2,174.2
3285,3285,786,103,4,2,21,24,51.1,1269.6,0,0,23,2515,1,52.9,24,1,1269.6
3286,3286,1252,331,4,6,21,72,89.1,6352.4,0,0,39,4627,6,88.22777777777777,72,6,6352.4
3287,3287,1253,261,2,2,21,24,54.95,1348.5,0,0,55,3407,2,56.1875,24,2,1348.5
3288,3288,66,69,3,2,21,22,20.45,471.55,0,0,28,3727,0,21.43409090909091,22,0,471.55
3289,3289,1178,494,4,6,21,70,85.95,5931.75,0,0,60,6354,5,84.73928571428571,70,5,5931.75
3290,3290,67,804,2,3,21,25,60.35,1404.65,0,0,75,3192,1,56.18600000000001,25,1,1404.65
3291,3291,1254,49,3,4,21,37,19.8,726.1,0,0,28,2745,0,19.624324324324323,37,0,726.1
3292,3292,68,255,3,2,21,22,85.35,1961.6,0,0,49,2656,1,89.16363636363636,22,1,1961.6
3293,3293,787,778,3,5,21,59,72.1,4194.85,0,0,52,6225,3,71.09915254237289,59,3,4194.85
3294,3294,1005,64,2,1,21,1,81.05,81.05,0,0,27,4396,1,81.05,1,1,81.05
3295,3295,1179,69,2,1,21,3,20.5,76.95,0,0,35,5296,0,25.650000000000002,3,0,76.95
3296,3296,1255,300,3,5,21,53,111.8,5809.75,0,0,28,5713,5,109.61792452830188,53,5,5809.75
3297,3297,1256,8,1,1,21,1,20.2,20.2,0,0,72,3586,0,20.2,1,0,20.2
3298,3298,1257,167,1,2,21,20,19.7,415.9,0,0,80,2860,0,20.794999999999998,20,0,415.9
3299,3299,788,167,3,5,21,51,19.85,996.95,0,0,65,5089,0,19.548039215686277,51,0,996.95
3300,3300,72,744,3,5,21,51,60.5,3145.15,0,0,63,4207,3,61.66960784313726,51,3,3145.15
3301,3301,1180,49,1,2,21,13,19.55,265.3,0,0,55,2816,0,20.407692307692308,13,0,265.3
3302,3302,1006,8,1,1,21,1,20.9,20.9,0,0,72,3901,0,20.9,1,0,20.9
3303,3303,73,69,1,1,21,1,21.05,21.05,0,0,32,3389,0,21.05,1,0,21.05
3304,3304,74,714,2,6,21,63,71.5,4576.3,0,0,36,5342,4,72.63968253968254,63,4,4576.3
3305,3305,75,72,1,1,21,3,54.65,189.1,0,0,34,2168,1,63.03333333333333,3,1,189.1
3306,3306,76,49,4,4,21,46,19.2,908.15,0,0,54,2776,0,19.742391304347827,46,0,908.15
3307,3307,789,160,4,1,21,1,49.8,49.8,0,0,79,4796,0,49.8,1,0,49.8
3308,3308,1258,49,3,6,21,71,20.5,1500.95,0,0,62,4941,0,21.140140845070423,71,0,1500.95
3309,3309,1259,85,4,5,21,55,90.4,5099.15,0,0,44,4603,2,92.71181818181817,55,2,5099.15
3310,3310,1007,154,3,6,21,70,90.25,6385.95,0,0,33,5327,3,91.22785714285715,70,3,6385.95
3311,3311,1260,805,3,6,21,67,104.6,6885.75,0,0,56,4743,4,102.7723880597015,67,4,6885.75
3312,3312,77,195,4,2,21,14,50.2,668.85,0,0,48,4253,1,47.775,14,1,668.85
3313,3313,1008,806,3,2,21,20,95.5,1916.2,0,0,73,3186,3,95.81,20,3,1916.2
3314,3314,1261,15,3,5,21,49,95.4,4613.95,0,0,41,6136,2,94.16224489795918,49,2,4613.95
3315,3315,790,763,3,6,21,72,101.3,7261.25,0,0,53,5513,4,100.85069444444444,72,4,7261.25
3316,3316,1262,212,2,4,21,46,53.1,2459.8,0,0,72,3358,1,53.47391304347826,46,1,2459.8
3317,3317,79,62,3,2,21,24,84.85,2048.8,0,0,23,2941,2,85.36666666666667,24,2,2048.8
3318,3318,1263,807,2,1,21,5,34.25,163.55,0,0,21,5100,2,32.71,5,2,163.55
3319,3319,1264,388,4,3,21,33,88.6,2888.7,0,0,78,3648,3,87.53636363636363,33,3,2888.7
3320,3320,1265,808,3,4,21,42,60.15,2421.6,0,0,55,5988,2,57.65714285714286,42,2,2421.6
3321,3321,1181,809,4,2,21,23,99.95,2292.75,0,0,62,3515,4,99.68478260869566,23,4,2292.75
3322,3322,791,47,3,1,21,8,70.7,553.4,0,0,27,4946,0,69.175,8,0,553.4
3323,3323,1266,810,1,6,21,66,54.8,3465.7,0,0,20,4621,2,52.51060606060606,66,2,3465.7
3324,3324,80,485,4,2,21,24,54.8,1291.3,0,0,25,4330,1,53.80416666666667,24,1,1291.3
3325,3325,1009,415,1,5,21,53,100.3,5200.8,0,0,71,5377,4,98.12830188679246,53,4,5200.8
3326,3326,81,811,2,5,21,60,53.6,3237.05,0,0,39,4173,4,53.950833333333335,60,4,3237.05
3327,3327,1010,167,4,2,21,20,19.35,433.75,0,0,77,5811,0,21.6875,20,0,433.75
3328,3328,83,34,2,2,21,23,85.6,1868.4,0,0,25,3513,1,81.23478260869565,23,1,1868.4
3329,3329,1011,636,2,6,21,72,80.8,5728.55,0,0,75,4689,5,79.56319444444445,72,5,5728.55
3330,3330,1267,49,1,2,21,21,19.6,390.4,0,0,22,4562,0,18.59047619047619,21,0,390.4
3331,3331,1182,141,2,3,21,31,90.7,2845.15,0,0,60,3493,2,91.77903225806452,31,2,2845.15
3332,3332,792,666,1,5,21,57,69.75,3894.4,0,0,38,4487,4,68.32280701754387,57,4,3894.4
3333,3333,84,460,3,4,21,45,20.0,886.4,0,0,71,5169,0,19.697777777777777,45,0,886.4
3334,3334,1012,78,2,1,21,10,95.25,1021.55,0,0,23,4810,3,102.155,10,3,1021.55
3335,3335,1013,8,1,2,21,14,19.95,268.4,0,0,71,5770,0,19.17142857142857,14,0,268.4
3336,3336,1268,761,1,3,21,27,80.85,2204.35,0,0,51,4732,4,81.64259259259259,27,4,2204.35
3337,3337,86,812,3,6,21,69,93.3,6398.05,0,0,45,5205,3,92.72536231884058,69,3,6398.05
3338,3338,1183,813,4,3,21,35,46.35,1662.05,0,0,46,4577,3,47.48714285714286,35,3,1662.05
3339,3339,89,814,4,4,21,45,78.75,3600.65,0,0,63,2595,4,80.01444444444445,45,4,3600.65
3340,3340,1269,75,2,2,21,17,83.55,1329.15,0,0,59,5564,2,78.18529411764706,17,2,1329.15
3341,3341,1270,93,1,2,21,22,19.6,422.5,0,0,37,2203,0,19.204545454545453,22,0,422.5
3342,3342,1014,815,1,6,21,67,67.85,4627.65,0,0,59,4792,4,69.06940298507462,67,4,4627.65
3343,3343,1015,380,3,6,21,67,105.65,6717.9,0,0,59,6383,4,100.26716417910447,67,4,6717.9
3344,3344,793,139,4,1,21,9,75.5,637.4,0,0,30,3021,1,70.82222222222222,9,1,637.4
3345,3345,1271,8,1,1,21,5,20.15,117.95,0,0,66,5020,0,23.59,5,0,117.95
3346,3346,1016,816,4,5,21,54,45.2,2460.55,0,0,54,5435,3,45.56574074074074,54,3,2460.55
3347,3347,1272,443,3,6,21,70,79.25,5731.85,0,0,27,5085,5,81.88357142857143,70,5,5731.85
3348,3348,1017,817,2,5,21,53,85.7,4616.1,0,0,36,5957,5,87.09622641509435,53,5,4616.1
3349,3349,1018,93,4,3,21,31,20.1,589.25,0,0,30,3086,0,19.008064516129032,31,0,589.25
3350,3350,794,818,3,2,21,13,61.8,750.1,0,0,47,4749,3,57.7,13,3,750.1
3351,3351,1184,199,1,3,21,28,49.9,1410.25,0,0,74,5250,0,50.36607142857143,28,0,1410.25
3352,3352,95,49,3,4,21,38,20.4,743.5,0,0,65,3756,0,19.56578947368421,38,0,743.5
3353,3353,795,782,1,5,21,52,75.4,3865.45,0,0,59,5211,4,74.33557692307691,52,4,3865.45
3354,3354,796,294,1,6,21,62,108.15,6825.65,0,0,43,5298,6,110.09112903225805,62,6,6825.65
3355,3355,797,100,2,2,21,16,86.25,1340.1,0,0,65,3511,2,83.75625,16,2,1340.1
3356,3356,1185,372,2,1,21,12,95.7,1184.0,0,0,41,5527,3,98.66666666666667,12,3,1184.0
3357,3357,1019,383,3,6,21,72,116.85,8477.7,0,0,33,4055,6,117.74583333333334,72,6,8477.7
3358,3358,1020,819,3,6,21,71,105.75,7382.85,0,0,54,4921,4,103.98380281690142,71,4,7382.85
3359,3359,798,93,1,2,21,24,20.15,456.85,0,0,39,3573,0,19.035416666666666,24,0,456.85
3360,3360,799,49,1,2,21,15,19.6,331.6,0,0,38,2722,0,22.10666666666667,15,0,331.6
3361,3361,800,249,3,1,21,2,60.95,134.6,0,0,78,3172,2,67.3,2,2,134.6
3362,3362,1273,51,1,1,21,5,25.05,125.5,0,0,24,2071,0,25.1,5,0,125.5
3363,3363,801,570,3,4,21,41,60.3,2511.3,0,0,50,4565,3,61.25121951219513,41,3,2511.3
3364,3364,99,511,2,4,21,43,63.95,2737.05,0,0,55,4205,3,63.65232558139535,43,3,2737.05
3365,3365,1274,81,2,1,21,1,74.3,74.3,0,0,47,2968,0,74.3,1,0,74.3
3366,3366,100,2,1,1,21,1,70.6,70.6,0,0,25,2576,0,70.6,1,0,70.6
3367,3367,1186,331,3,6,21,71,90.55,6404.0,0,0,23,5007,6,90.19718309859155,71,6,6404.0
3368,3368,1021,49,1,1,21,7,19.45,165.35,0,0,42,2600,0,23.62142857142857,7,0,165.35
3369,3369,802,820,3,3,21,28,64.45,1867.6,0,0,37,3820,3,66.7,28,3,1867.6
3370,3370,1187,47,2,2,21,16,69.65,1043.3,0,0,63,5610,0,65.20625,16,0,1043.3
3371,3371,803,93,1,1,21,7,19.5,128.6,0,0,71,4271,0,18.37142857142857,7,0,128.6
3372,3372,1188,20,3,6,21,69,110.5,7455.45,0,0,33,4803,5,108.05,69,5,7455.45
3373,3373,1275,51,1,1,21,1,24.7,24.7,0,0,55,3065,0,24.7,1,0,24.7
3374,3374,1022,789,2,1,21,3,77.4,206.15,0,0,24,5528,4,68.71666666666667,3,4,206.15
3375,3375,102,62,3,6,21,69,85.4,5869.4,0,0,62,5976,2,85.06376811594203,69,2,5869.4
3376,3376,804,721,3,6,21,71,47.6,3377.8,0,0,22,4795,4,47.57464788732395,71,4,3377.8
3377,3377,1276,49,1,6,21,69,19.4,1346.2,0,0,57,6408,0,19.51014492753623,69,0,1346.2
3378,3378,1189,4,2,4,21,48,103.85,4946.05,0,0,78,4304,4,103.04270833333334,48,4,4946.05
3379,3379,1023,540,4,4,21,45,108.45,4964.7,0,0,33,5093,5,110.32666666666667,45,5,4964.7
3380,3380,1024,157,3,5,21,51,81.0,4085.75,0,0,34,4121,1,80.11274509803921,51,1,4085.75
3381,3381,1277,331,3,6,21,72,86.65,6224.8,0,0,67,4621,6,86.45555555555556,72,6,6224.8
3382,3382,1278,232,2,4,21,37,92.95,3415.25,0,0,42,3462,3,92.30405405405405,37,3,3415.25
3383,3383,104,331,2,6,21,71,90.35,6325.25,0,0,28,6483,6,89.08802816901408,71,6,6325.25
3384,3384,106,322,4,6,21,66,25.15,1683.6,0,0,61,6141,0,25.509090909090908,66,0,1683.6
3385,3385,1279,502,3,5,21,51,76.4,3966.3,0,0,52,6385,4,77.77058823529413,51,4,3966.3
3386,3386,805,93,3,3,21,30,19.55,608.5,0,0,50,5203,0,20.283333333333335,30,0,608.5
3387,3387,1190,255,2,3,21,34,85.35,2896.6,0,0,78,3818,1,85.19411764705882,34,1,2896.6
3388,3388,1280,322,1,6,21,64,24.8,1514.85,0,0,55,6281,0,23.66953125,64,0,1514.85
3389,3389,1025,107,3,6,21,65,103.15,6792.45,0,0,51,6441,4,104.49923076923076,65,4,6792.45
3390,3390,1281,821,1,4,21,47,100.75,4669.2,0,0,27,2508,4,99.34468085106383,47,4,4669.2
3391,3391,108,822,4,6,21,67,94.1,6302.8,0,0,58,4803,3,94.07164179104478,67,3,6302.8
3392,3392,1282,93,3,4,21,39,19.35,779.2,0,0,68,2607,0,19.97948717948718,39,0,779.2
